#Frame            RoG     RoG[Max]
   27636      24.0735      44.4856
   27637      24.0515      44.7789
   27638      23.9796      44.1895
   27639      23.9852      44.1544
   27640      23.8792      44.0940
   27641      24.0532      45.1399
   27642      24.0507      44.9378
   27643      23.9752      44.8067
   27644      23.9159      45.2318
   27645      23.9881      45.0183
   27646      24.0689      45.4318
   27647      24.0055      46.1815
   27648      23.9871      45.4720
   27649      23.9212      45.2616
   27650      24.0640      46.1740
   27651      23.9294      45.3095
   27652      24.0834      46.0323
   27653      23.9238      45.3364
   27654      24.0370      45.1792
   27655      23.9697      44.9884
   27656      23.9230      44.5060
   27657      24.0259      45.4665
   27658      23.9302      45.2168
   27659      23.9738      44.2901
   27660      23.9754      45.0409
   27661      23.9660      44.8356
   27662      23.8165      44.1362
   27663      24.0198      46.4225
   27664      23.9520      46.4474
   27665      24.0038      46.4183
   27666      23.9983      46.3612
   27667      23.9855      46.6730
   27668      23.9337      46.4078
   27669      23.9564      46.1731
   27670      24.0248      46.6566
   27671      23.9940      46.7061
   27672      23.9365      45.7982
   27673      23.8975      45.1450
   27674      23.9944      45.7451
   27675      23.8924      45.4817
   27676      24.0013      45.3793
   27677      24.0290      45.6845
   27678      23.9944      45.3475
   27679      24.0740      45.0671
   27680      23.9852      44.8984
   27681      24.0523      44.9948
   27682      23.9871      45.7938
   27683      24.0074      45.7008
   27684      24.0555      45.6275
   27685      24.0322      44.9584
   27686      23.8335      45.5161
   27687      23.8326      45.2702
   27688      23.7927      44.6312
   27689      23.9646      44.6358
   27690      23.8799      44.8916
   27691      23.9773      44.5867
   27692      23.8598      44.4114
   27693      23.9547      45.3121
   27694      24.0168      44.8922
   27695      23.9815      45.5297
   27696      23.9242      45.8831
   27697      23.9158      44.9731
   27698      23.9617      45.3204
   27699      24.0119      45.8078
   27700      23.9089      45.5059
   27701      23.9409      44.4638
   27702      23.9296      44.8873
   27703      24.0058      45.0522
   27704      23.8756      45.4330
   27705      23.8145      45.0302
   27706      23.9028      45.2086
   27707      24.0056      45.9619
   27708      24.0000      45.6218
   27709      23.9666      46.4109
   27710      23.9147      45.9201
   27711      23.7812      45.1907
   27712      23.8984      45.8288
   27713      23.8439      45.2726
   27714      23.8951      45.3993
   27715      23.8221      45.1659
   27716      23.9407      45.5099
   27717      23.8840      45.6998
   27718      23.8512      45.2384
   27719      23.8392      44.5620
   27720      23.8081      44.4717
   27721      23.8652      44.1160
   27722      23.7987      44.8492
   27723      23.7642      43.7613
   27724      23.8142      44.0422
   27725      23.9058      44.5366
   27726      23.7683      43.5731
   27727      23.8131      44.1679
   27728      23.7280      43.9501
   27729      23.7715      43.7155
   27730      23.7504      43.6294
   27731      23.7254      43.5876
   27732      23.7593      43.2949
   27733      23.8547      43.8024
   27734      23.8771      44.0464
   27735      23.8217      43.6940
   27736      23.7387      43.4827
   27737      23.7428      44.0045
   27738      23.8734      44.1269
   27739      23.8612      43.1435
   27740      23.7879      43.7001
   27741      23.7145      43.3352
   27742      23.8083      43.4625
   27743      23.7121      43.1600
   27744      23.6895      43.0725
   27745      23.7948      43.2618
   27746      23.7176      43.4056
   27747      23.6701      44.3923
   27748      23.7916      44.2867
   27749      23.9251      44.7702
   27750      23.8246      44.6188
   27751      23.8663      44.9099
   27752      23.8999      44.0371
   27753      23.8470      44.0595
   27754      23.8013      43.7971
   27755      23.7963      44.0525
   27756      23.8179      43.4919
   27757      23.7615      43.5089
   27758      23.7534      43.6135
   27759      23.8605      43.9728
   27760      23.6979      43.5957
   27761      23.7692      43.5336
   27762      23.8231      43.6986
   27763      23.8556      43.3708
   27764      23.7705      42.7074
   27765      23.8397      43.3020
   27766      23.8903      44.4691
   27767      23.8514      43.8414
   27768      23.9651      44.4288
   27769      23.8213      43.6610
   27770      23.7762      43.2092
   27771      23.8992      44.3240
   27772      23.8200      43.2474
   27773      23.8055      43.5202
   27774      23.7796      43.4468
   27775      23.7679      43.2313
   27776      23.7254      43.1284
   27777      23.8130      43.4623
   27778      23.9035      43.7484
   27779      23.7818      43.0873
   27780      23.8335      43.6481
   27781      23.7974      43.6423
   27782      23.7971      43.3174
   27783      23.7760      43.3646
   27784      23.6590      42.8131
   27785      23.7530      43.2971
   27786      23.7329      43.3884
   27787      23.7597      43.2028
   27788      23.7616      43.2690
   27789      23.8182      43.8263
   27790      23.6907      43.9114
   27791      23.6970      43.7569
   27792      23.6663      43.8168
   27793      23.6411      43.5892
   27794      23.6485      43.7508
   27795      23.6799      43.2935
   27796      23.6147      42.9099
   27797      23.6375      43.0520
   27798      23.6081      43.0153
   27799      23.6897      43.7155
   27800      23.6833      43.8575
   27801      23.7020      43.8083
   27802      23.6129      43.1769
   27803      23.6003      43.5566
   27804      23.5964      43.2698
   27805      23.6706      44.5106
   27806      23.5999      42.9818
   27807      23.6547      43.6904
   27808      23.7924      44.1653
   27809      23.6171      43.9919
   27810      23.5883      43.7828
   27811      23.7247      43.8326
   27812      23.6701      44.1021
   27813      23.7572      44.0789
   27814      23.7252      43.3486
   27815      23.7227      43.4258
   27816      23.7646      43.5949
   27817      23.6587      43.3573
   27818      23.6651      43.4893
   27819      23.7470      43.7717
   27820      23.7192      43.2269
   27821      23.7028      43.3710
   27822      23.5740      42.7645
   27823      23.6671      43.3489
   27824      23.6824      43.8511
   27825      23.6181      43.7751
   27826      23.6160      43.2123
   27827      23.6828      43.2565
   27828      23.7126      44.1067
   27829      23.7833      43.9504
   27830      23.7800      43.6127
   27831      23.8020      43.4697
   27832      23.7058      42.9329
   27833      23.6153      42.8757
   27834      23.7442      43.5054
   27835      23.6931      43.1689
   27836      23.8331      43.4716
   27837      23.8713      43.8850
   27838      23.8038      43.4675
   27839      23.8042      43.5303
   27840      23.8245      43.2294
   27841      23.7059      43.6462
   27842      23.7780      43.7300
   27843      23.8404      44.6303
   27844      23.8580      44.2798
   27845      23.8585      43.7699
   27846      23.7589      43.9583
   27847      23.7933      43.9189
   27848      23.8275      43.6170
   27849      23.7822      43.3032
   27850      23.7899      44.2861
   27851      23.6864      42.9474
   27852      23.7299      43.5947
   27853      23.7621      44.0091
   27854      23.6859      43.3840
   27855      23.6893      43.0342
   27856      23.5538      43.4794
   27857      23.7661      43.3517
   27858      23.7492      43.9973
   27859      23.6505      43.6681
   27860      23.8513      44.1079
   27861      23.7496      43.6840
   27862      23.7388      43.7084
   27863      23.8494      43.4505
   27864      23.9233      43.5989
   27865      23.8315      43.6992
   27866      23.8295      43.8503
   27867      23.9757      44.3303
   27868      23.8695      43.3170
   27869      23.8580      43.2477
   27870      23.6935      43.2495
   27871      23.6241      42.8513
   27872      23.6918      43.2574
   27873      23.6206      43.2943
   27874      23.6202      43.0428
   27875      23.6607      43.6238
   27876      23.6158      43.5089
   27877      23.5995      43.0459
   27878      23.5647      43.6171
   27879      23.6897      43.8662
   27880      23.7428      44.1785
   27881      23.5899      43.3697
   27882      23.7425      44.3491
   27883      23.6846      43.6917
   27884      23.7192      43.4255
   27885      23.6649      43.5406
   27886      23.6649      43.4113
   27887      23.6231      43.4330
   27888      23.6844      43.4241
   27889      23.5757      43.4167
   27890      23.6318      43.3386
   27891      23.6112      43.6576
   27892      23.7163      43.8528
   27893      23.7712      44.2100
   27894      23.8172      44.9633
   27895      23.7581      44.1791
   27896      23.6998      44.2467
   27897      23.7630      44.6724
   27898      23.6989      44.7422
   27899      23.6621      44.2107
   27900      23.7066      44.7349
   27901      23.7914      45.4336
   27902      23.6407      44.4652
   27903      23.6967      44.9373
   27904      23.7619      44.7325
   27905      23.7473      44.3375
   27906      23.6169      44.4037
   27907      23.7715      44.3270
   27908      23.6219      44.3611
   27909      23.6036      44.8760
   27910      23.6739      44.7594
   27911      23.5077      43.3928
   27912      23.6730      44.4336
   27913      23.6284      44.1015
   27914      23.5494      44.5905
   27915      23.6061      45.3189
   27916      23.6840      45.1271
   27917      23.6887      45.0942
   27918      23.5821      44.3872
   27919      23.6686      46.4838
   27920      23.7389      45.4128
   27921      23.7730      46.2697
   27922      23.7453      44.9830
   27923      23.7589      45.1549
