#Frame      Mn1_Ox_OZ    Mn1_Ox_OY    Mn1_Ox_OX
   44813       2.2197       4.1966       2.3945
   44814       2.1606       4.1923       2.2811
   44815       2.1139       4.1729       2.5352
   44816       2.1137       4.2290       2.6806
   44817       2.0990       4.0912       2.4200
   44818       2.0230       4.0770       2.1795
   44819       2.0504       3.9858       2.2817
   44820       2.0147       3.9873       2.2453
   44821       2.1283       4.1521       2.3195
   44822       2.1163       4.1790       2.5454
   44823       2.1482       4.1301       2.3209
   44824       2.1737       4.1775       2.3716
   44825       2.0816       4.0418       2.3001
   44826       1.9932       3.9655       2.4558
   44827       2.2436       4.1805       2.5426
   44828       2.1872       4.1188       2.3455
   44829       2.1390       4.1591       2.3809
   44830       2.1220       4.1396       2.3459
   44831       2.2206       4.2306       2.4692
   44832       2.2031       4.1644       2.3417
   44833       2.0209       4.0449       2.3665
   44834       2.2198       4.1829       2.4236
   44835       2.1172       4.1438       2.4267
   44836       2.0519       3.9902       2.3687
   44837       2.0939       4.1487       2.3468
   44838       2.1378       4.2067       2.3634
   44839       2.1375       4.1085       2.3172
   44840       2.0962       4.1007       2.4988
   44841       2.1288       4.0672       2.2943
   44842       2.0527       4.1541       2.4800
   44843       2.0733       4.0670       2.2099
   44844       1.9582       3.9621       2.3299
   44845       2.2120       4.1917       2.3417
   44846       2.0175       4.1333       2.4624
   44847       2.1140       4.0613       2.3863
   44848       2.1040       4.1317       2.3843
   44849       2.1372       4.1629       2.4651
   44850       2.0944       4.0358       2.3357
   44851       2.0152       3.8907       2.2728
   44852       2.1611       4.1648       2.4492
   44853       2.1428       4.1700       2.2887
   44854       2.1524       4.1219       2.5230
   44855       2.0693       3.9978       2.3627
   44856       2.1412       4.0779       2.4741
   44857       1.9351       3.8871       2.3788
   44858       2.0933       4.1142       2.3597
   44859       1.9972       3.9838       2.1919
   44860       1.9592       4.0026       2.3187
   44861       2.0437       4.0372       2.1926
   44862       2.1377       4.1282       2.5314
   44863       2.1519       4.1523       2.2672
   44864       2.0212       3.9202       2.1591
   44865       2.1603       4.2063       2.4073
   44866       2.0275       4.0058       2.4439
   44867       2.0917       4.0286       2.3489
   44868       2.0990       4.0733       2.3623
   44869       2.1298       4.0790       2.3076
   44870       2.1568       4.1443       2.4043
   44871       2.1214       4.1562       2.3322
   44872       2.1116       4.1018       2.5666
   44873       2.0494       4.0469       2.5103
   44874       2.0851       4.1212       2.2916
   44875       2.0196       4.0245       2.4004
   44876       2.1685       4.0681       2.1721
   44877       2.0180       4.0630       2.3417
   44878       2.0308       4.0004       2.2317
   44879       2.0816       4.0757       2.4301
   44880       2.0937       4.0972       2.4540
   44881       2.0840       4.0574       2.4230
   44882       2.1399       3.9982       2.2718
   44883       2.1430       4.1950       2.5206
   44884       2.0263       3.9969       2.2178
   44885       2.0939       4.1137       2.4210
   44886       2.2010       4.2166       2.3487
   44887       2.0516       4.0850       2.3988
   44888       2.0189       4.0463       2.3129
   44889       2.0965       4.0938       2.2908
   44890       2.0527       4.0218       2.3298
   44891       2.1041       4.1372       2.3642
   44892       2.1384       4.1128       2.2805
   44893       2.0381       4.0259       2.2782
   44894       2.2226       4.1676       2.2940
   44895       2.2188       4.1663       2.3525
   44896       2.1074       4.0642       2.3783
   44897       2.0259       4.0296       2.2566
   44898       2.0639       4.0352       2.2127
   44899       2.0846       4.0075       2.2467
   44900       2.0399       4.1858       2.5548
   44901       2.0588       4.0250       2.4593
   44902       2.1230       4.0841       2.3241
   44903       2.1880       4.1709       2.3855
   44904       2.0274       4.0617       2.4382
   44905       2.2172       4.1858       2.3014
   44906       2.1333       4.0737       2.2184
   44907       2.1130       4.1532       2.3680
   44908       2.1013       4.0217       2.4296
   44909       2.1965       4.1687       2.2290
   44910       2.0764       4.1666       2.4224
   44911       2.0981       4.0824       2.3618
   44912       2.2018       4.2139       2.4147
   44913       2.0582       4.1630       2.3810
   44914       2.1527       4.1860       2.1721
   44915       2.0772       4.1112       2.5066
   44916       2.0362       4.0853       2.4234
   44917       2.0862       4.1698       2.4540
   44918       2.1096       4.1133       2.1821
   44919       2.2799       4.2284       2.3596
   44920       2.2245       4.2874       2.2881
   44921       2.1375       4.0969       2.3497
   44922       2.1375       4.1636       2.5305
   44923       2.1628       4.0792       2.0893
   44924       2.0872       4.0951       2.3288
   44925       2.0224       4.0199       2.2909
   44926       2.0517       4.1098       2.4297
   44927       2.0381       4.0285       2.3091
   44928       2.0537       4.1108       2.3900
   44929       2.0715       4.0376       2.3059
   44930       1.9797       3.9487       2.3806
   44931       2.0808       4.1094       2.2989
   44932       2.1244       4.1483       2.5310
   44933       2.1580       4.1637       2.3454
   44934       2.1180       4.0754       2.2402
   44935       2.0706       4.0861       2.3040
   44936       2.0941       4.0838       2.2938
   44937       2.0571       4.0708       2.4801
   44938       2.1687       4.1976       2.3674
   44939       2.1151       4.1095       2.2880
   44940       2.0356       3.9887       2.2825
   44941       2.1576       4.1336       2.4430
   44942       2.1663       4.0700       2.3110
   44943       2.1290       4.2167       2.5678
   44944       2.0734       4.1219       2.5028
   44945       2.1422       4.1514       2.2595
   44946       2.2102       4.1473       2.4586
   44947       2.1209       4.1561       2.3327
   44948       2.1892       4.1636       2.3102
   44949       2.0971       4.0729       2.5043
   44950       2.0206       4.0359       2.3276
   44951       2.1094       4.1132       2.2753
   44952       2.1707       4.0809       2.3745
   44953       2.1014       4.1747       2.3970
   44954       1.9891       4.0488       2.3384
   44955       2.0305       4.0396       2.3622
   44956       2.0186       4.0877       2.4668
   44957       2.0701       4.0735       2.5990
   44958       2.1278       4.0677       2.2772
   44959       2.1073       4.1121       2.4329
   44960       2.1984       4.1421       2.2830
   44961       2.0597       3.8926       2.0143
   44962       2.1446       4.1140       2.2614
   44963       2.2232       4.1860       2.4387
   44964       2.0154       4.0548       2.2619
   44965       2.1985       4.1900       2.4727
   44966       1.9257       3.8510       2.2857
   44967       2.0985       4.1047       2.5159
   44968       2.0608       4.0291       2.3202
   44969       2.0125       4.0220       2.2353
   44970       2.1067       4.1038       2.1244
   44971       2.1325       4.1198       2.5914
   44972       2.0510       4.1171       2.3783
   44973       2.0028       4.0750       2.3059
   44974       2.0330       3.9839       2.2882
   44975       2.1377       4.1207       2.4668
   44976       2.0440       4.0942       2.4408
   44977       2.1328       4.2045       2.4301
   44978       2.1499       4.1721       2.4902
   44979       2.0198       4.0166       2.2891
   44980       2.0818       4.0614       2.4848
   44981       2.1419       4.1234       2.4075
   44982       2.1377       4.1946       2.5104
   44983       2.1818       4.1791       2.6076
   44984       2.3115       4.1866       2.2352
   44985       2.0049       3.9830       2.3935
   44986       2.0931       4.0048       2.2039
   44987       2.0355       3.8790       2.2756
   44988       2.0358       3.9452       2.3456
   44989       2.1019       3.9830       2.3820
   44990       1.9943       3.8728       2.2935
   44991       1.9696       4.0102       2.3282
   44992       2.1051       4.1007       2.2260
   44993       2.0781       4.0437       2.4836
   44994       1.9872       4.0065       2.2739
   44995       2.1836       4.1263       2.3565
   44996       2.0567       4.1268       2.6245
   44997       2.1577       4.1264       2.2482
   44998       2.1376       4.1822       2.2946
   44999       2.1810       4.0800       2.2673
   45000       2.1434       4.0993       2.4460
   45001       2.0693       4.0714       2.2791
   45002       2.0152       3.9781       2.2675
   45003       2.0253       4.1095       2.3638
   45004       2.2011       4.1342       2.1955
   45005       2.1414       4.1215       2.3990
   45006       2.1162       4.0592       2.2733
   45007       2.1896       3.9903       2.3827
   45008       2.0190       4.0371       2.3729
   45009       2.1139       4.1407       2.2705
   45010       2.1265       4.1630       2.1649
   45011       2.0972       4.1095       2.3541
   45012       2.0333       4.0125       2.5586
   45013       2.0359       4.0192       2.4543
   45014       2.0250       4.0131       2.1906
   45015       2.0603       3.9925       2.2719
   45016       2.0426       4.0068       2.3903
